region,price,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,age
grand forks,11990,chevrolet,good,8 cylinders,gas,112016.0,clean,automatic,rwd,bus,white,nd,17.0
athens,12900,ford,,,gas,187094.0,clean,other,,bus,white,oh,8.0
cincinnati,3495,dodge,excellent,6 cylinders,gas,226106.0,clean,automatic,fwd,bus,white,oh,12.0
cincinnati,12900,ford,,8 cylinders,gas,189727.0,clean,automatic,rwd,bus,white,oh,8.0
cincinnati,2675,cadillac,excellent,8 cylinders,gas,108000.0,clean,automatic,fwd,bus,black,oh,19.0
cincinnati,14900,ford,,,gas,174105.0,clean,other,,bus,grey,oh,10.0
cleveland,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,oh,11.0
cleveland,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,oh,6.0
columbus,7500,ford,excellent,8 cylinders,gas,180000.0,clean,automatic,4wd,bus,brown,oh,10.0
columbus,21900,chevrolet,excellent,,gas,110938.0,clean,automatic,,bus,white,oh,7.0
columbus,8000,ford,good,,gas,220000.0,clean,automatic,,bus,white,oh,18.0
dayton / springfield,3800,NA manufacturer,good,,diesel,160000.0,clean,automatic,,bus,yellow,oh,14.0
dayton / springfield,15000,NA manufacturer,good,,diesel,119000.0,clean,automatic,,bus,white,oh,11.0
northern panhandle,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,oh,6.0
tuscarawas co,12000,ford,good,8 cylinders,gas,147720.0,clean,automatic,rwd,bus,white,oh,9.0
zanesville / cambridge,7500,ford,good,,gas,177886.0,clean,automatic,,bus,red,oh,11.0
oklahoma city,35000,chevrolet,like new,6 cylinders,gas,47000.0,clean,automatic,rwd,bus,white,ok,5.0
oklahoma city,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,ok,11.0
oklahoma city,42990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,ok,6.0
oklahoma city,34950,ford,,8 cylinders,gas,40541.0,clean,other,,bus,white,ok,11.0
tulsa,12900,ford,,8 cylinders,gas,189727.0,clean,automatic,rwd,bus,white,ok,8.0
tulsa,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,ok,11.0
corvallis/albany,12400,ford,good,10 cylinders,other,174085.0,clean,automatic,,bus,white,or,9.0
eugene,10000,ford,excellent,8 cylinders,diesel,199000.0,clean,automatic,rwd,bus,black,or,19.0
medford-ashland,15000,ford,excellent,8 cylinders,gas,154590.0,clean,automatic,,bus,white,or,9.0
portland,6995,gmc,good,8 cylinders,gas,35150.0,clean,automatic,rwd,bus,white,or,23.0
salem,8977,ford,excellent,10 cylinders,gas,170543.0,clean,automatic,rwd,bus,white,or,19.0
salem,9977,ford,excellent,10 cylinders,gas,110815.0,clean,automatic,rwd,bus,white,or,17.0
salem,1,ford,good,10 cylinders,gas,73242.0,clean,automatic,rwd,bus,white,or,22.0
harrisburg,15000,chevrolet,excellent,8 cylinders,gas,129000.0,clean,manual,4wd,bus,black,pa,15.0
harrisburg,6500,ford,good,8 cylinders,gas,44000.0,clean,automatic,rwd,bus,white,pa,19.0
lehigh valley,7500,NA manufacturer,good,,diesel,86000.0,clean,automatic,,bus,yellow,pa,16.0
lehigh valley,8000,NA manufacturer,fair,4 cylinders,diesel,530000.0,clean,automatic,rwd,bus,white,pa,19.0
lehigh valley,7500,NA manufacturer,good,,diesel,86000.0,clean,automatic,,bus,yellow,pa,16.0
philadelphia,7990,ford,,8 cylinders,gas,196988.0,clean,automatic,,bus,,pa,14.0
philadelphia,11999,chevrolet,like new,8 cylinders,gas,163498.0,clean,automatic,rwd,bus,white,pa,9.0
philadelphia,6500,chevrolet,good,12 cylinders,diesel,189200.0,clean,automatic,,bus,,pa,16.0
philadelphia,22999,NA manufacturer,excellent,6 cylinders,diesel,37592.0,clean,automatic,,bus,white,pa,12.0
philadelphia,11995,ford,excellent,8 cylinders,gas,112000.0,clean,automatic,rwd,bus,red,pa,11.0
philadelphia,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,pa,6.0
philadelphia,15000,chevrolet,excellent,8 cylinders,gas,170000.0,clean,automatic,rwd,bus,white,pa,15.0
pittsburgh,4000,NA manufacturer,,,diesel,214000.0,clean,automatic,,bus,,pa,20.0
scranton / wilkes-barre,7500,NA manufacturer,good,4 cylinders,diesel,86032.0,clean,automatic,,bus,yellow,pa,16.0
scranton / wilkes-barre,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,pa,6.0
scranton / wilkes-barre,7500,NA manufacturer,good,4 cylinders,diesel,86032.0,clean,automatic,,bus,yellow,pa,16.0
rhode island,14500,ford,good,8 cylinders,diesel,192000.0,clean,automatic,fwd,bus,custom,ri,24.0
rhode island,2550,ford,fair,8 cylinders,diesel,204000.0,clean,automatic,rwd,bus,white,ri,22.0
charleston,20000,mini,excellent,4 cylinders,diesel,56378.0,clean,automatic,,bus,white,sc,10.0
charleston,20000,mini,good,4 cylinders,diesel,56378.0,clean,automatic,,bus,white,sc,10.0
sioux falls / SE SD,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,sd,11.0
chattanooga,5500,NA manufacturer,excellent,6 cylinders,diesel,220000.0,clean,manual,rwd,bus,yellow,tn,17.0
knoxville,14500,NA manufacturer,like new,6 cylinders,diesel,112000.0,clean,automatic,rwd,bus,yellow,tn,12.0
knoxville,24950,ford,excellent,10 cylinders,gas,149850.0,clean,automatic,rwd,bus,white,tn,5.0
memphis,12900,ford,,8 cylinders,gas,189727.0,clean,automatic,rwd,bus,white,tn,8.0
memphis,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tn,11.0
memphis,42990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,tn,6.0
memphis,6000,chevrolet,good,8 cylinders,gas,91239.0,clean,automatic,rwd,bus,black,tn,24.0
memphis,6000,chevrolet,good,8 cylinders,gas,91239.0,clean,automatic,rwd,bus,black,tn,24.0
nashville,24995,chevrolet,excellent,8 cylinders,diesel,64940.0,clean,automatic,rwd,bus,white,tn,15.0
nashville,8000,NA manufacturer,good,6 cylinders,diesel,147971.0,clean,automatic,rwd,bus,yellow,tn,15.0
nashville,21900,chevrolet,excellent,8 cylinders,gas,110938.0,clean,automatic,rwd,bus,white,tn,7.0
nashville,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tn,11.0
amarillo,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tx,11.0
austin,21900,chevrolet,excellent,,gas,110938.0,clean,automatic,,bus,white,tx,7.0
austin,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tx,11.0
corpus christi,4900,NA manufacturer,,,diesel,,clean,other,,bus,yellow,tx,11.0
del rio / eagle pass,3500,NA manufacturer,fair,8 cylinders,diesel,114500.0,clean,automatic,rwd,bus,yellow,tx,16.0
el paso,14995,ford,excellent,10 cylinders,other,173960.0,clean,automatic,rwd,bus,white,tx,7.0
el paso,16500,ford,good,,gas,265378.0,clean,automatic,rwd,bus,white,tx,14.0
galveston,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tx,11.0
houston,5300,ford,good,6 cylinders,gas,222709.0,clean,automatic,rwd,bus,white,tx,16.0
lubbock,18000,ford,fair,8 cylinders,diesel,150000.0,clean,automatic,rwd,bus,black,tx,16.0
san antonio,8500,NA manufacturer,,,diesel,156000.0,clean,automatic,,bus,,tx,20.0
san antonio,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,tx,11.0
victoria,16000,ford,excellent,,gas,70000.0,clean,automatic,,bus,white,tx,15.0
salt lake city,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,ut,6.0
vermont,22900,ford,excellent,10 cylinders,gas,131600.0,clean,automatic,rwd,bus,black,vt,13.0
vermont,42990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,vt,6.0
charlottesville,8000,NA manufacturer,,6 cylinders,diesel,124603.0,clean,automatic,rwd,bus,yellow,va,14.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,175582.0,clean,automatic,rwd,bus,yellow,va,14.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,999999.0,clean,automatic,rwd,bus,yellow,va,13.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,174011.0,clean,automatic,rwd,bus,yellow,va,15.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,95721.0,clean,automatic,rwd,bus,yellow,va,16.0
charlottesville,6000,isuzu,,8 cylinders,diesel,141772.0,clean,automatic,rwd,bus,yellow,va,19.0
charlottesville,5000,NA manufacturer,,6 cylinders,diesel,145229.0,clean,automatic,rwd,bus,yellow,va,21.0
charlottesville,5000,NA manufacturer,,6 cylinders,diesel,123017.0,clean,automatic,rwd,bus,yellow,va,21.0
charlottesville,6000,isuzu,,8 cylinders,diesel,117839.0,clean,automatic,rwd,bus,yellow,va,18.0
charlottesville,6000,isuzu,,8 cylinders,diesel,162278.0,clean,automatic,rwd,bus,yellow,va,18.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,170407.0,clean,automatic,rwd,bus,yellow,va,18.0
charlottesville,7500,NA manufacturer,,6 cylinders,diesel,166602.0,clean,automatic,rwd,bus,yellow,va,17.0
charlottesville,38000,gmc,good,,gas,43000.0,clean,automatic,,bus,,va,19.0
charlottesville,8000,ford,good,8 cylinders,gas,183000.0,clean,automatic,fwd,bus,white,va,11.0
charlottesville,4000,NA manufacturer,,8 cylinders,diesel,236601.0,clean,automatic,rwd,bus,yellow,va,17.0
charlottesville,8000,NA manufacturer,,6 cylinders,diesel,174328.0,clean,automatic,rwd,bus,yellow,va,16.0
charlottesville,4000,NA manufacturer,,6 cylinders,diesel,151252.0,clean,manual,rwd,bus,yellow,va,24.0
charlottesville,2500,NA manufacturer,,8 cylinders,diesel,244660.0,clean,manual,rwd,bus,yellow,va,23.0
charlottesville,6500,NA manufacturer,,6 cylinders,diesel,214985.0,clean,automatic,rwd,bus,yellow,va,15.0
charlottesville,6500,NA manufacturer,,6 cylinders,diesel,204896.0,clean,automatic,rwd,bus,yellow,va,15.0
charlottesville,6500,NA manufacturer,,6 cylinders,diesel,184844.0,clean,automatic,rwd,bus,yellow,va,14.0
charlottesville,2500,NA manufacturer,,8 cylinders,diesel,243682.0,clean,automatic,rwd,bus,yellow,va,21.0
danville,7500,NA manufacturer,,6 cylinders,diesel,101087.0,clean,automatic,rwd,bus,yellow,va,17.0
danville,6500,NA manufacturer,,6 cylinders,diesel,198403.0,clean,automatic,rwd,bus,yellow,va,16.0
fredericksburg,7500,NA manufacturer,,6 cylinders,diesel,143175.0,clean,automatic,rwd,bus,yellow,va,16.0
norfolk / hampton roads,7500,NA manufacturer,,6 cylinders,diesel,147782.0,clean,automatic,rwd,bus,yellow,va,18.0
norfolk / hampton roads,5500,ford,good,10 cylinders,gas,144884.0,clean,automatic,,bus,white,va,22.0
richmond,7500,NA manufacturer,,6 cylinders,diesel,171424.0,clean,automatic,rwd,bus,yellow,va,16.0
richmond,5000,NA manufacturer,,6 cylinders,diesel,146118.0,clean,automatic,rwd,bus,yellow,va,21.0
richmond,22999,NA manufacturer,excellent,6 cylinders,diesel,37592.0,clean,automatic,,bus,white,va,12.0
richmond,14999,isuzu,excellent,6 cylinders,diesel,181000.0,clean,automatic,,bus,grey,va,9.0
richmond,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,va,6.0
bellingham,7000,ford,good,,gas,175000.0,clean,automatic,,bus,white,wa,16.0
seattle-tacoma,11000,gmc,good,,diesel,79785.0,clean,automatic,,bus,silver,wa,14.0
charleston,22999,NA manufacturer,excellent,6 cylinders,diesel,37592.0,clean,automatic,,bus,white,wv,12.0
eastern panhandle,8000,NA manufacturer,good,6 cylinders,diesel,140081.0,clean,automatic,rwd,bus,yellow,wv,21.0
appleton-oshkosh-FDL,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
eau claire,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
green bay,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
green bay,21900,chevrolet,excellent,8 cylinders,gas,110938.0,clean,automatic,rwd,bus,white,wi,7.0
green bay,5000,NA manufacturer,fair,6 cylinders,diesel,167200.0,clean,automatic,rwd,bus,green,wi,15.0
janesville,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
janesville,14900,ford,,,gas,174105.0,clean,other,,bus,grey,wi,10.0
janesville,13900,ford,,,diesel,133427.0,clean,other,,bus,white,wi,12.0
janesville,4900,NA manufacturer,,,diesel,,clean,other,,bus,yellow,wi,11.0
kenosha-racine,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
la crosse,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
madison,10900,ford,,,gas,213795.0,clean,automatic,,bus,white,wi,8.0
madison,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
madison,11500,NA manufacturer,like new,6 cylinders,diesel,153003.0,clean,automatic,4wd,bus,green,wi,9.0
madison,27862,lincoln,excellent,6 cylinders,gas,115196.0,clean,automatic,4wd,bus,white,wi,8.0
madison,11500,NA manufacturer,like new,6 cylinders,diesel,153003.0,clean,automatic,4wd,bus,green,wi,9.0
madison,27862,lincoln,excellent,6 cylinders,gas,115196.0,clean,automatic,4wd,bus,white,wi,8.0
milwaukee,14999,chevrolet,,8 cylinders,gas,67285.0,clean,automatic,,bus,grey,wi,15.0
milwaukee,16999,chevrolet,,8 cylinders,diesel,167740.0,clean,other,,bus,blue,wi,12.0
milwaukee,16999,chevrolet,,8 cylinders,other,53540.0,clean,other,,bus,white,wi,11.0
milwaukee,8995,ford,good,10 cylinders,gas,157000.0,clean,automatic,rwd,bus,white,wi,11.0
milwaukee,21900,chevrolet,excellent,,gas,110938.0,clean,automatic,,bus,white,wi,7.0
milwaukee,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
milwaukee,4900,NA manufacturer,,,diesel,,clean,other,,bus,yellow,wi,11.0
milwaukee,22950,ford,excellent,10 cylinders,gas,64351.0,clean,automatic,rwd,bus,,wi,11.0
milwaukee,9900,ford,,,gas,218279.0,clean,other,,bus,white,wi,8.0
milwaukee,39990,NA manufacturer,good,6 cylinders,diesel,65368.0,clean,automatic,rwd,bus,white,wi,6.0
milwaukee,45000,NA manufacturer,good,other,diesel,37000.0,clean,manual,,bus,white,wi,13.0
milwaukee,15900,ford,,,gas,149608.0,clean,other,,bus,white,wi,8.0
milwaukee,8995,ford,,,diesel,170459.0,clean,other,,bus,white,wi,13.0
northern WI,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
sheboygan,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
wausau,0,dodge,new,3 cylinders,gas,100000.0,clean,manual,fwd,bus,black,wi,3.0
wyoming,12000,NA manufacturer,like new,8 cylinders,diesel,61000.0,clean,automatic,rwd,bus,yellow,wy,19.0
